,source,text,created_at,retweet_count,favorite_count,is_retweet
4834,Twitter for iPhone,....Our Republican candidate @EddieRispone is a successful conservative businessman who will stand with me to create jobs and protect your Second Amendment. GET OUT AND VOTE for Eddie the next Governor of the GREAT State of Louisiana!,11/1/2019 14:08,11752.0,41990.0,False
4835,Twitter for iPhone,LOUISIANA! Extreme Democrat John Bel Edwards has sided with Nancy Pelosi and Chuck Schumer to support Sanctuary Cities High Taxes and Open Borders. He is crushing Louisiana’s economy and your Second Amendment rights....,11/1/2019 14:08,16916.0,58078.0,False
4836,Twitter for iPhone,Louisiana I’ll see you tonight. Big Rally for Eddie R. He will be a GREAT GOVERNOR. Early voting starts! @EddieRispone,11/1/2019 13:55,1034.0,3560.0,False
4837,Twitter for iPhone,....@FoxNews  @BillHemmer  The public is watching and seeing for themselves how unfair this process is. Corrupt politicians Pelosi and Schiff are trying to take down the Republican Party. It will never happen we will take back the House!,11/1/2019 13:52,13309.0,50301.0,False
4838,Twitter for iPhone,“Adam Schiff has taken all of the power for himself. That is very unfair. There were dozens of people on this call yesterdays witness knew that and had no problems (nor did any of them). Facts matter and that’s why this is not about Impeachment.” Guy Lewis former prosecutor...,11/1/2019 13:52,16937.0,64284.0,False
4839,Twitter for iPhone,ISIS has a new leader. We know exactly who he is!,11/1/2019 13:38,42212.0,243303.0,False
4840,Twitter for iPhone,“The Democrats need more than this.” @tombrokaw  Much more!,11/1/2019 13:36,8897.0,39025.0,False
4841,Twitter for iPhone,“The Democrats are so immersed in this (SCAM). They couldn’t care less about the American people!” @RushLimbaughEIB,11/1/2019 13:33,13843.0,52533.0,False
4842,Twitter for iPhone,Wow a blowout JOBS number just out adjusted for revisions and the General Motors strike 303000. This is far greater than expectations. USA ROCKS!,11/1/2019 12:52,24349.0,101441.0,False
4843,Twitter for iPhone,Chicago will never stop its crime wave with the current Superintendent of Police. It just won’t happen! Thank you to Kevin Graham and all of the GREAT Chicago Police Officers I just had the privilege to meet. Tremendous crime fighting potential if allowed to do your thing!,11/1/2019 12:39,17544.0,73728.0,False
4844,Twitter for iPhone,“This is the biggest most disgusting scandal and it’s all on the Democrat  Party that has highjacked the Impeachment process our tax dollars the House of Representatives to push their 2020 Election. That’s what’s going on.” @marklevinshow  Cannot be said any better!,11/1/2019 12:29,19333.0,70163.0,False
4845,Twitter for iPhone,“It has been 3 years and Donald Trump hasn’t done anything wrong. Donald Trump hasn’t done a single thing of which he has been accused.” @RushLimbaughEIB  @seanhannity  A Witch Hunt like no other!,11/1/2019 12:14,17886.0,73286.0,False
4846,Twitter for iPhone,Thanks Lee! https://t.co/TE5xHk3YzO,11/1/2019 12:09,12223.0,47812.0,False
4847,Twitter for iPhone,RT @woodruffbets: New: Tim Morrison said he didn't think the president broke the law on his call with Zelensky and that he didn't think th…,11/1/2019 3:48,10580.0,0.0,False
4848,Twitter for iPhone,But the Crooked Democrats don’t want people to know this! Thank you to Tim Morrison for your honesty. https://t.co/1AxrArFJ6c,11/1/2019 3:48,19276.0,61061.0,False
4849,Twitter for iPhone,A great place! https://t.co/4RfSNw3RZf,11/1/2019 2:00,10054.0,48543.0,False
4850,Twitter for iPhone,Thank you! https://t.co/8yUP8Pex8c,11/1/2019 1:57,15725.0,66035.0,False
4851,Twitter for iPhone,....this decision but in the end it will be best for all concerned. As President I will always be there to help New York and the great people of New York. It will always have a special place in my heart!,11/1/2019 1:32,15693.0,81525.0,False
4852,Twitter for iPhone,1600 Pennsylvania Avenue the White House is the place I have come to love and will stay for hopefully another 5 years as we MAKE AMERICA GREAT AGAIN but my family and I will be making Palm Beach Florida our Permanent Residence. I cherish New York and the people of.....,11/1/2019 1:32,24152.0,112011.0,False
4853,Twitter for iPhone,....New York and always will but unfortunately despite the fact that I pay millions of dollars in city state and local taxes each year I have been treated very badly by the political leaders of both the city and state. Few have been treated worse. I hated having to make....,11/1/2019 1:32,15315.0,76863.0,False
4854,Twitter for iPhone,RT @IngrahamAngle: The Dems days of bullying the American people are over— they will not disenfranchise the voters in 2020 with a sham impe…,11/1/2019 0:50,12125.0,0.0,False
4855,Twitter for iPhone,RT @IngrahamAngle: Headline November 11 2020: “Exit Polls link loss of more than two dozen 'moderate' Dem seats to Schiff's impeachment re…,11/1/2019 0:50,10819.0,0.0,False
4856,Twitter for iPhone,The home of Nancy Pelosi. I can’t believe her voters can be happy with the job she and the Do Nothing Democrats are doing! San Francisco has really gone down hill. So sad! https://t.co/z0Tms6gkDy,11/1/2019 0:48,20711.0,72813.0,False
4857,Twitter for iPhone,RT @IngrahamAngle: Heroin addict drags NYPD cop with his car — and wins $11 million in court https://t.co/jWsRXdljBj via @nypmetro,11/1/2019 0:38,6445.0,0.0,False
4858,Twitter Media Studio,While the Do Nothing Democrats FAIL the American People and continue the Impeachment Scam my Administration will continue to deliver REAL RESULTS as seen over the past month below! https://t.co/dxjHusgiFX,10/31/2019 22:44,30681.0,103267.0,False
4859,Twitter for iPhone,RT @IvankaTrump: “…surrounded by enemies and spies catching and perverting every word that falls from my lips or flows from my pen and inv…,10/31/2019 22:43,52449.0,0.0,False
4860,Twitter for iPhone,RT @RepLeeZeldin: Just voted NO on the impeachment inquiry resolution.Doesn’t ensure minority subpoena power or release of transcripts. D…,10/31/2019 20:19,13064.0,0.0,False
4861,Twitter for iPhone,RT @GOPoversight: Democrats don't care about the facts or passing legislation. They only care about impeaching the President less than 13 m…,10/31/2019 20:19,12160.0,0.0,False
4862,Twitter for iPhone,RT @RepMarkMeadows: Democrats keep trying to tell you they're *reluctantly* pursuing impeachment.Reminder: since @realDonaldTrump took of…,10/31/2019 20:19,19030.0,0.0,False
4863,Twitter for iPhone,RT @RepMarkMeadows: Washington Democrats made every effort to take down this President with a fake Russian collusion scandalIt failedTh…,10/31/2019 20:18,12307.0,0.0,False
4864,Twitter for iPhone,RT @GOPLeader: The worst part about their sham impeachment is all the things that are NOT getting done:✖️ Government is NOT funded ✖️ Our…,10/31/2019 20:18,14982.0,0.0,False
4865,Twitter for iPhone,RT @RepArrington: Today @HouseDemocrats will continue an impeachment inquisition that is nothing more than an illegitimate witch-hunt. The…,10/31/2019 20:18,8154.0,0.0,False
4866,Twitter for iPhone,RT @MikeKellyPA: After weeks of Adam Schiff's secret hearings &amp; selective leaks the Do-Nothing-Dems are trying to legitimize the unfair in…,10/31/2019 20:18,8716.0,0.0,False
4867,Twitter for iPhone,RT @GOPLeader: BREAKING ⇒ 100% of Republicans just voted AGAINST this sham impeachment. Two Democrats joined us.Speaker Pelosi and Chairm…,10/31/2019 20:18,25754.0,0.0,False
4868,Twitter for iPhone,RT @RepPeteKing: Voted AGAINST Impeachment Resolution. Voted FOR Constitution and America. The fight goes on. God Bless America!,10/31/2019 20:18,13906.0,0.0,False
4869,Twitter for iPhone,RT @RepMeuser: Today’s vote on the impeachment resolution is a continuation of the farce that Speaker Pelosi and Chairman Schiff are trying…,10/31/2019 20:18,9181.0,0.0,False
4870,Twitter for iPhone,RT @RepDougCollins: Fact: Pelosi’s inquiry is officially the first presidential impeachment inquiry in modern history authorized by members…,10/31/2019 20:18,22114.0,0.0,False
4871,Twitter for iPhone,RT @SteveScalise: 🚨 BREAKING: Dems are voting to continue their Soviet-style impeachment scheme.They're not interested in due process.T…,10/31/2019 20:18,12991.0,0.0,False
4872,Twitter for iPhone,RT @FLOTUS: Trick-or-Treat  @WhiteHouse #Halloween2019 https://t.co/fkxu03qImu,10/31/2019 17:42,10562.0,0.0,False
4873,Twitter for iPhone,The Greatest Witch Hunt In American History!,10/31/2019 15:31,37849.0,181124.0,False
4874,Twitter for iPhone,The Impeachment Hoax is hurting our Stock Market. The Do Nothing Democrats don’t care!,10/31/2019 14:57,24450.0,105620.0,False
4875,Twitter for iPhone,....our manufacturers. We should have lower interest rates than Germany Japan and all others. We are now by far the biggest and strongest Country but the Fed puts us at a competitive disadvantage. China is not our problem the Federal Reserve is! We will win anyway.,10/31/2019 14:37,11956.0,47363.0,False
4876,Twitter for iPhone,People are VERY disappointed in Jay Powell and the Federal Reserve. The Fed has called it wrong from the beginning too fast too slow. They even tightened in the beginning. Others are running circles around them and laughing all the way to the bank. Dollar &amp; Rates are hurting...,10/31/2019 14:37,14896.0,59982.0,False
4877,Twitter for iPhone,READ THE TRANSCRIPT!,10/31/2019 13:29,23892.0,105864.0,False
4878,Twitter for iPhone,China and the USA are working on selecting a new site for signing of Phase One of Trade Agreement about 60% of total deal after APEC in Chile was canceled do to unrelated circumstances. The new location will be announced soon. President Xi and President Trump will do signing!,10/31/2019 13:24,18291.0,77931.0,False
4879,Twitter for iPhone,RT @brithume: The reality is that political ads are usually arguably true and arguably false. So who gets to decide what’s true and what’s…,10/31/2019 12:52,7072.0,0.0,False
4880,Twitter for iPhone,Congratulations to @FoxNews you left @CNN &amp; @MSNBC in the dust (that’s because the don’t tell the truth!). https://t.co/C87eV3Zp7B,10/31/2019 12:50,12444.0,47571.0,False
4881,Twitter for iPhone,"RT @CableNewsWatch: 🎉🍾 Congratulations @GregGutfeldShow #1 show in cable news Saturday 18-49 &amp; 25-54 demosAlso 1.8M tuned in to the ""King…",10/31/2019 12:40,5151.0,0.0,False
4882,Twitter for iPhone,RT @AriFleischer: Joe Biden Repeatedly Asked Agencies To Do What Son's Clients Wanted https://t.co/J96lmY8xcv,10/31/2019 12:34,9926.0,0.0,False
4883,Twitter for iPhone,RT @AmericaNewsroom: THE HEADLINER: @AriFleischer responds to Joe Biden and Beto O'Rourke's criticism of President Trump taking credit for…,10/31/2019 12:34,5752.0,0.0,False
4884,Twitter for iPhone,RT @AriFleischer: There was a time when MSM would have gone into a feeding frenzy against a Congressman who stopped the other party from as…,10/31/2019 12:33,13023.0,0.0,False
4885,Twitter for iPhone,RT @TVNewsHQ: Watch: “Joe Biden is the wrongest person on earth to be talking about al-Baghdadi’s raid. He’s the man who opposed the raid a…,10/31/2019 12:32,6388.0,0.0,False
4886,Twitter for iPhone,Thank you Matt. https://t.co/vDZqYIrgBy,10/31/2019 12:29,8297.0,32375.0,False
4887,Twitter for iPhone,...never be allowed to roll into a winter showtrial. Indeed allowing a long drawn out trial in the Senate would merely validate and perpetuate the fraud begun in the House. The crisis is of the Democrats own making and it’s up to Republicans to make sure this never happens....,10/31/2019 12:20,10401.0,42843.0,False
4888,Twitter for iPhone,.....to any President of either party again. Laura @IngrahamAngle,10/31/2019 12:20,9513.0,39969.0,False
4889,Twitter for iPhone,“Now is the time for Republicans to stand together and defend the leader of their party against these smears. It would be one thing if there were any indication of an underlying crime but there is not-not in the transcripts and not in the secret witness testimony that.....,10/31/2019 12:20,21523.0,83393.0,False
4890,Twitter for iPhone,.....the Dems have selectively leaked. Nor was there any corrupt intent on the part of the President. Remember the President knew that that call was being heard and documented by many people. Anyone with intent would be a tad more discreet don’t you think? This farce should....,10/31/2019 12:20,6735.0,23928.0,False
4891,Twitter for iPhone,Congratulations to the Washington Nationals on a great season and an incredible World Series. Game 7 was amazing! @Nationals,10/31/2019 4:49,9299.0,59979.0,False
4892,Twitter for iPhone,Thank you Daily Wire. Very cute recreation but the “live” version of Conan will be leaving the Middle East for the White House sometime next week! https://t.co/Z1UfhxsSpT,10/31/2019 4:36,20442.0,98711.0,False
4893,Twitter for iPhone,The Do Nothing Democrats have gone Crazy. Very bad for USA! https://t.co/3zApgOOA7I,10/31/2019 4:17,14391.0,57035.0,False
4894,Twitter for iPhone,https://t.co/z0I7wBsgTP,10/31/2019 1:26,38879.0,129556.0,False
4895,Twitter Media Studio,The Democrats have been on this path for 3 years. The first headline I saw...before the President was sworn in was that the Impeachment process was beginning...so this is just further evidence that this is what they had in mind from the very beginning. @senatemajldr https://t.co/scFWSh47Bq,10/30/2019 20:42,20062.0,63830.0,False
4896,Twitter for iPhone,Thank you @GLFOP! https://t.co/IpoUY7QPM2,10/30/2019 20:21,11113.0,38294.0,False
4897,Twitter for iPhone,“Adam Schiff’s drive to impeach Trump based on opinions deception and illusions – Not facts” @GreggJarrett https://t.co/N31CGYraYP,10/30/2019 19:54,18913.0,61417.0,False
4898,Twitter for iPhone,We will be having a big rally for Governor @MattBevin on Monday night in Kentucky. Get your tickets today! https://t.co/uoPhCLGHpH,10/30/2019 19:49,13014.0,42063.0,False
4899,Twitter for iPhone,Early voting in Louisiana for a man who will be a Great Governor @EddieRispone on Saturday November 2nd. He will get your Auto Insurance and Taxes way down. He will protect your Military Vets Second Amendment and Energy....,10/30/2019 18:44,15636.0,55783.0,False
4900,Twitter for iPhone,....Your current Governor John Bel Edwards has done a poor job with economic development (last in nation) and auto insurance (highest in nation) wants to raise your taxes BIG - vote for Eddie starting Saturday!,10/30/2019 18:44,10411.0,39222.0,False
4901,Twitter for iPhone,AMERICAN HERO! https://t.co/XCCa2sGfsZ,10/30/2019 17:54,87593.0,440073.0,False
4902,Twitter for iPhone,Thank you @GM @FiatChrysler_NA @Toyota and @GloblAutomkrs for standing with us for Better Cheaper Safer Cars for Americans. California has treated the Auto Industry very poorly for many years harming Workers and Consumers. We are fixing this problem! https://t.co/cf6I1e0yjQ,10/30/2019 17:19,12751.0,45597.0,False
4903,Twitter for iPhone,My friend Mike @GovDunleavy of the Great State of Alaska is being treated very unfairly by the Democrats because he is doing an unbelievable job and fulfilling every one of his promises. Now they are trying to Recall him because his agenda is the Economy Jobs and protecting...,10/30/2019 17:16,14996.0,55281.0,False
4904,Twitter for iPhone,...our Military 2nd Amendment Energy and so many other things that the Democrats don’t care about. Please stop the Dems from hurting a very good and hard-working man!https://t.co/uUnWOtVxBV,10/30/2019 17:16,10757.0,40695.0,False
4905,Twitter for iPhone,....the United States Military. Congress needs to do its work. We need to fund our Armed Forces.”  @senatemajldr Mitch McConnell.  The Dems are a lost cause. In 2020 we need a big beautiful WIN (all three)! #MAGA,10/30/2019 14:51,14081.0,53977.0,False
4906,Twitter for iPhone,“Our Country cannot afford for the Democrats in Congress to take a one year vacation from any productive legislation just because they would rather obsess over Impeachment. ISIS &amp; other radical terrorists are not going to hit the pause button because Democrats won’t fund......,10/30/2019 14:51,20710.0,76458.0,False
4907,Twitter for iPhone,“Precisely the same program that the Democrats are trying to  Impeach President Trump for supposedly slow walking tomorrow right here in the Senate they (the Dems) say they’re going to filibuster for the exact same program.” @senatemajldr Mitch McConnell. Do Nothing Democrats!,10/30/2019 14:32,14174.0,52981.0,False
4908,Twitter for iPhone,Yesterday’s Never Trumper witness could find NO Quid Pro Quo in the Transcript of the phone call. There were many people listening to the call. How come they (including the President of Ukraine) found NOTHING wrong with it. Witch Hunt!,10/30/2019 12:59,22297.0,93682.0,False
4909,Twitter for iPhone,A Federal Judge is allowing the Nick Sandman libel suit to move forward against the thoroughly disgusting Washington Post (which is no longer available at the White House!). He could now have a good chance of winning. Go Nick!,10/30/2019 12:26,26524.0,109926.0,False
4910,Twitter for iPhone,“It does appear it has to do with Nancy Pelosi retaining her Speakership in the next Congress. She would like that so she’s going to put it to a vote because that’s what her political left really wants.” @SteveDoocy @foxandfriends  A disgraceful use of Impeachment. Will backfire!,10/30/2019 12:17,16428.0,65690.0,False
4911,Twitter for iPhone,The Greatest Economy in American History!,10/30/2019 11:38,25215.0,137028.0,False
4912,Twitter for iPhone,RT @realDonaldTrump: Nervous Nancy Pelosi is doing everything possible to destroy the Republican Party. Our Polls show that it is going to…,10/30/2019 11:35,33611.0,0.0,False
4913,Twitter for iPhone,RT @realDonaldTrump: Just confirmed that Abu Bakr al-Baghdadi’s number one replacement has been terminated by American troops. Most likely…,10/30/2019 11:35,52046.0,0.0,False
4914,Twitter for iPhone,RT @realDonaldTrump: 95% Approval Rating in the Republican Party a record. Thank you!,10/30/2019 11:32,24845.0,0.0,False
4915,Twitter for iPhone,Republicans are very unified and energized in our fight on the Impeachment Hoax with the Do Nothing Democrats and now  are starting to go after the Substance even more than the very infair Process because just a casual reading of the Transcript leads EVERYBODY to see that.....,10/30/2019 11:32,13694.0,60207.0,False
4916,Twitter for iPhone,.....the call with the Ukrainian President was a totally appropriate one. As he said “No Pressure.” This Impeachment nonsense is just a continuation of the Witch Hunt Hoax which has been going on since before I even got elected. Rupublicans go with Substance and close it out!,10/30/2019 11:32,10478.0,47158.0,False
4917,Twitter for iPhone,RT @RepMarkMeadows: Democrats go 4+ weeks with a secretive free for all no rules impeachment process—and now try to save face with a shor…,10/30/2019 4:03,17753.0,0.0,False
4918,Twitter for iPhone,RT @GOPoversight: Days since @RepAdamSchiff learned the identity of the whistleblower: 78 https://t.co/YKSa5rpGPs,10/30/2019 3:09,8339.0,0.0,False
4919,Twitter for iPhone,"RT @RepMattGaetz: MUST-READ: ""Gaetz: 'Donald Trump Is Innocent and the Deep State Is Guilty'""https://t.co/FXSdXJjLS2",10/30/2019 3:09,11494.0,0.0,False
4920,Twitter for iPhone,RT @RepDougCollins: Adam Schiff wants to impeach @RealDonaldTrump for not going along with the “impeachment” inquiry that even Democrats ha…,10/30/2019 3:08,13022.0,0.0,False
4921,Twitter for iPhone,RT @RepGregPence: After seven weeks of running a communist-style ultra-partisan effort to undo the 2016 election results under the disguis…,10/30/2019 3:08,12115.0,0.0,False
4922,Twitter for iPhone,RT @RepJeffDuncan: Now Pelosi &amp; Schiff want to pretend they are being transparent—after they corrupted &amp; tainted the process for weeks in s…,10/30/2019 3:08,11878.0,0.0,False
4923,Twitter for iPhone,RT @RepGosar: Nancy Pelosi's impeachment resolution further restricts the participation of duly elected Members of Congress from their part…,10/30/2019 3:08,9142.0,0.0,False
4924,Twitter for iPhone,"RT @CongressmanHice: Once again @SpeakerPelosi proves that Democrats have no intention of giving @realdonaldtrump a fair shake in this ""im…",10/30/2019 3:08,8275.0,0.0,False
4925,Twitter for iPhone,RT @Jim_Jordan: Dems’ impeachment resolution:-Cuts Oversight and Foreign Affairs out of public hearings-Pretends to give @DevinNunes sub…,10/30/2019 3:08,17489.0,0.0,False
4926,Twitter for iPhone,RT @RepDougCollins: This resolution is a bogus attempt to legitimize an “impeachment” effort that doesn’t offer real fairness due process…,10/30/2019 3:08,8912.0,0.0,False
4927,Twitter for iPhone,RT @RepLeeZeldin: This impeachment resolution just introduced is fatally flawed. Just another awful misstep by House Dems running a circus…,10/30/2019 3:08,11795.0,0.0,False
4928,Twitter for iPhone,RT @CoachUrbanMeyer: 🇺🇸 God bless the incredible Men and Women who serve our country. God bless America. Justice served! https://t.co/2LmEC…,10/30/2019 3:08,5422.0,0.0,False
4929,Twitter for iPhone,Nervous Nancy Pelosi is doing everything possible to destroy the Republican Party. Our Polls show that it is going to be just the opposite. The Do Nothing Dems will lose many seats in 2020. They have a Death Wish led by a corrupt politician Adam Schiff!,10/29/2019 15:14,33535.0,134978.0,False
4930,Twitter for iPhone,“Over in Europe and Japan they have NEGATIVE RATES. They get paid to borrow money. Don’t we have to follow our competitors?” @Varneyco  Yes we do. The Fed doesn’t have a clue! We have unlimited potential only held back by the Federal Reserve. But we are winning anyway!,10/29/2019 15:13,16146.0,63299.0,False
4931,Twitter for iPhone,Nervous Nancy Pelosi is doing everything possible to destroy the Republican Party. Our Polls show that it is going to be just the oppidite. The Do Nothing Dems will lose many seats in 2020. They have a Death Wish led by a corrupt politician Adam Schiff!,10/29/2019 14:44,5374.0,20765.0,False
4932,Twitter for iPhone,Consumer Confidence number very good. Housing sales in September up nicely. Economy Rocks!,10/29/2019 14:12,14244.0,64181.0,False
4933,Twitter for iPhone,A great new book just out “The Plot Against the President. The True Story Of How Congressman Devin Nunez Uncovered the Biggest Political Scandal In U.S. History.” Shows very bad and corrupt people on the other side. Check it out!,10/29/2019 13:34,19579.0,71877.0,False
4934,Twitter for iPhone,Just confirmed that Abu Bakr al-Baghdadi’s number one replacement has been terminated by American troops. Most likely would have taken the top spot - Now he is also Dead!,10/29/2019 13:29,52002.0,252377.0,False
4935,Twitter for iPhone,95% Approval Rating in the Republican Party a record. Thank you!,10/29/2019 13:20,24791.0,146241.0,False
4936,Twitter for iPhone,Supposedly according to the Corrupt Media the Ukraine call “concerned” today’s Never Trumper witness. Was he on the same call that I was? Can’t be possible! Please ask him to read the Transcript of the call. Witch Hunt!,10/29/2019 13:09,20603.0,81872.0,False
4937,Twitter for iPhone,RT @IngrahamAngle: On Inauguration Day 2017 Team Trump has zero idea how many career staff working inside the Admin—WH State IC other a…,10/29/2019 12:49,14158.0,0.0,False
4938,Twitter for iPhone,RT @IngrahamAngle: When the Left loses power their answer is always to limit speech.  Never works. https://t.co/RLVWZIC41d,10/29/2019 12:47,11285.0,0.0,False
4939,Twitter for iPhone,How many more Never Trumpers will be allowed to testify about a perfectly appropriate phone call when all anyone has to do is READ THE TRANSCRIPT! I knew people were listening in on the call (why would I say something inappropriate?) which was fine with me but why so many?,10/29/2019 12:47,24774.0,109625.0,False
4940,Twitter for iPhone,The Do Nothing Democrats are working hard to make everyone forget the Best Economy Ever the monumental weekend raid Tax Cuts the Rebuilding of our Military etc. The Impeachment Hoax is a disgrace. Read the transcript!,10/29/2019 12:25,17862.0,70406.0,False
4941,Twitter for iPhone,Where’s the Whistleblower? Just read the Transcript everything else is made up garbage by Shifty Schiff and the Never Trumpers!,10/29/2019 12:19,18825.0,79745.0,False
4942,Twitter for iPhone,RT @RepMarkMeadows: While Democrats continue to leak false narratives here’s what the actual witness interviews would show you: - No aid…,10/29/2019 11:59,16865.0,0.0,False
4943,Twitter for iPhone,RT @RepAndyBiggsAZ: Democrats have undermined the fairness of this unauthorized impeachment inquisition of @POTUS @realDonaldTrump with the…,10/29/2019 11:58,7162.0,0.0,False
4944,Twitter for iPhone,RT @Chief_Duggan: .@POTUS recognizing @theiacp Officer of the Year finalists for their heroism and  commitment to keeping our communities s…,10/29/2019 11:57,5123.0,0.0,False
4945,Twitter for iPhone,RT @CongressmanHice: The ship has already sailed on having a fair and transparent process. @RepAdamSchiff poisoned the well on day one.Th…,10/29/2019 11:56,7584.0,0.0,False
4946,Twitter for iPhone,RT @RepMarkMeadows: House Democrats now suddenly saying they'll vote on an impeachment resolution to “ensure transparency” is rich—consider…,10/29/2019 11:56,11863.0,0.0,False
4947,Twitter for iPhone,RT @RepDLamborn: Schiff-style impeachment: Dems hide testimony behind secure doors &amp; leak info vital to their false narrative driving the…,10/29/2019 11:55,8730.0,0.0,False
4948,Twitter for iPhone,RT @RepMattGaetz: Speaker Pelosi's announcement today acknowledges Adam Schiff’s free-wheeling impeachment inquiry is devoid of rules and l…,10/29/2019 11:55,14415.0,0.0,False
4949,Twitter for iPhone,RT @RepDLesko: A live look at House Democrats trying to impeach President @realDonaldTrump. First Russia then obstruction now Ukraine. De…,10/29/2019 11:54,5739.0,0.0,False
4950,Twitter for iPhone,RT @LindseyGrahamSC: A vote now is a bit like un-Ringing a bell as House Democrats have selectively leaked information in order to damage P…,10/29/2019 11:54,8686.0,0.0,False
4951,Twitter for iPhone,RT @SteveScalise: Pelosi let Schiff hold secret hearings and leak misleading info to attack @realDonaldTrump for weeks. Now she wants a v…,10/29/2019 11:53,15149.0,0.0,False
4952,Twitter for iPhone,RT @RepMarkMeadows: We’ve just learned House Democrats are moving the public impeachment hearings to the Intelligence Committee — taking it…,10/29/2019 11:53,17389.0,0.0,False
4953,Twitter for iPhone,RT @RepDougCollins: Thank you @SpeakerPelosi for finally acknowledging the fact that you attempted to deceive the American people into th…,10/29/2019 11:53,16419.0,0.0,False
4954,Twitter for iPhone,RT @RepAndyBiggsAZ: I’m happy that House Democrats finally decided to hold a vote to open up a formal impeachment inquisition of @POTUS @re…,10/29/2019 11:52,8546.0,0.0,False
4955,Twitter for iPhone,RT @RepDougCollins: “Democrats counter that Republicans are complaining about process because they can’t address the substance. But process…,10/29/2019 11:51,7188.0,0.0,False
4956,Twitter for iPhone,RT @RepLeeZeldin: Mark is 100% spot on here. Ukraine didn’t even know there was a hold on aid until just before it was released. Schiff may…,10/29/2019 11:50,8528.0,0.0,False
4957,Twitter for iPhone,RT @RepLeeZeldin: Pelosi now says there will be a vote Thu to authorize their impeachment inquiry. This should include minority subpoena ri…,10/29/2019 11:50,7738.0,0.0,False
4958,Twitter for iPhone,RT @RepLeeZeldin: Schiff’s not a magician. Taylor’s 2nd 3rd &amp; 4th hand claims don’t become 1st hand just bc this slippery fella says so. A…,10/29/2019 11:50,7472.0,0.0,False
4959,Twitter for iPhone,A great book by a great guy. Get it now! https://t.co/hwFtbpbIO0,10/29/2019 11:48,9007.0,38190.0,False
4960,Twitter for iPhone,RT @DevinNunes: Congratulations to ⁦@LeeSmithDC⁩ on his new book “The Plot Against The President” ⁦@foxandfriends⁩ https://t.co/7iRZeDmuDw,10/29/2019 11:46,7403.0,0.0,False
4961,Twitter for iPhone,"RT @MZHemingway: ""The Plot Against the President: The True Story of How Congressman Devin Nunes Uncovered the Biggest Political Scandal in…",10/29/2019 11:45,6567.0,0.0,False
4962,Twitter for iPhone,Correct a total scam! https://t.co/klpmeAwm03,10/29/2019 11:44,9678.0,38962.0,False
4963,Twitter for iPhone,RT @Jim_Jordan: Pelosi announces they’ll finally vote to open the impeachment inquiry.Codifying a sham process halfway through doesn’t ma…,10/29/2019 11:43,18144.0,0.0,False
4964,Twitter for iPhone,RT @GOPoversight: Dems plan to cut even more House members out of their ridiculous unfair and biased impeachment process.Only Schiff's…,10/29/2019 11:42,6370.0,0.0,False
4965,Twitter for iPhone,Why are people that I never even heard of testifying about the call. Just READ THE CALL TRANSCRIPT AND THE IMPEACHMENT HOAX IS OVER! Ukrain said NO PRESSURE. https://t.co/VYmW8bYcgS,10/29/2019 11:42,13670.0,51317.0,False
4966,Twitter for iPhone,RT @DanScavino: “Trump just called them out on it and he’s getting practically standing ovations for it in Chicago. He’s standing up for t…,10/29/2019 11:37,7495.0,0.0,False
4967,Twitter for iPhone,RT @KerriKupecDOJ: .@realDonaldTrump: “Nationwide injunctions undermine our entire immigration system. It is not job of judges to impose th…,10/29/2019 11:36,4914.0,0.0,False
4968,Twitter for iPhone,RT @realDonaldTrump: The only crimes in the Impeachment Hoax were committed by Shifty Adam Schiff when he totally made up my phone convers…,10/29/2019 11:36,22194.0,0.0,False
4969,Twitter for iPhone,RT @IngrahamAngle: The Swamp boos Trump while Middle America Cheers #IngrahamAngle ⁦@FoxNews⁩https://t.co/r9tZoxRUYa,10/29/2019 11:35,5238.0,0.0,False
4970,Twitter for iPhone,RT @newtgingrich: The idea that politicians need to be briefed on a military operation while young men &amp;women are risking their lives is ri…,10/29/2019 11:34,15705.0,0.0,False
4971,Twitter for iPhone,"RT @markknoller: Pres denounces attacks on police officers. “An attack on law enforcement is an attack on all Americans"" says @POTUS. And…",10/29/2019 11:33,4396.0,0.0,False
4972,Twitter for iPhone,RT @johncardillo: .@realDonaldTrump's speech to IACP is one of the most pro America pro Law Enforcement platforms I've ever heard from a P…,10/29/2019 11:33,4707.0,0.0,False
4973,Twitter for iPhone,“This is a big win for America and also for President Trump.” @nypost,10/29/2019 4:06,10601.0,54888.0,False
4974,Twitter for iPhone,The only crimes in the Impeachment Hoax were committed by Shifty Adam Schiff when he totally made up my phone conversation with the Ukrainian President and read it to Congress together with numerous others on Shifty’s side. Schiff should be Impeached and worse!,10/29/2019 3:58,22194.0,96221.0,False
4975,Twitter for iPhone,“There is no underlying crime in that transcript.” @IngrahamAngle  100% correct and the Whistleblower disappeared after I released the transcript of the call. Where is the Whistleblower? That is why this is now called the Impeachment Hoax! The Do Nothing Dems are Doing Nothing!,10/29/2019 3:50,17167.0,68565.0,False
4976,Twitter for iPhone,“Americans know by now that the Impeachment inquiry is just another hoax and silent coup to remove the President from office.” J.J. Crovatto  Don’t worry J.J. Schiff is a leaker &amp; corrupt politician who made up what I said on the call in order to hurt the Republican Party &amp; me!,10/29/2019 3:38,18169.0,78035.0,False
